ent,eda,factorExpansion,sex,n_asi_por
7,12,587,2,1
7,15,277,1,1
7,13,587,1,1
7,13,277,1,1
7,15,277,2,3
7,12,277,2,1
7,13,695,2,1
7,17,277,1,3
7,15,277,2,3
7,14,277,2,3
7,15,357,2,3
7,12,403,2,1
7,16,357,2,3
7,17,340,1,1
7,13,340,2,1
7,14,340,1,1
7,14,277,2,1
7,17,403,1,1
7,13,357,2,3
7,17,403,2,1
7,15,403,2,1
7,13,403,2,1
7,15,277,1,1
7,13,357,2,3
7,12,277,1,1
7,13,357,2,1
7,15,403,2,3
7,14,403,2,1
7,13,403,2,1
7,17,695,1,3
7,12,695,2,1
7,16,277,1,1
7,13,277,1,1
7,13,357,1,3
7,13,357,2,3
7,17,357,2,1
7,16,695,1,3
7,12,695,2,3
7,16,695,1,1
7,12,695,2,1
7,12,695,1,1
7,15,695,2,4
7,16,695,2,4
7,16,163,2,1
7,14,163,2,5
7,14,478,1,1
7,12,478,2,1
7,17,801,1,1
7,12,801,2,1
7,16,163,2,1
7,14,478,2,1
7,17,206,1,1
7,12,206,1,1
7,13,210,2,1
7,17,206,2,1
7,17,169,1,1
7,12,169,2,1
7,16,217,1,1
7,14,217,2,1
7,17,217,2,1
7,13,217,2,1
7,16,651,2,1
7,15,651,2,1
7,13,217,1,1
7,12,651,1,1
7,17,801,1,1
7,14,217,1,1
7,16,651,1,1
7,14,651,1,1
7,12,651,1,1
7,13,217,1,1
7,16,217,2,1
7,16,651,2,3
7,14,651,1,1
7,15,801,2,1
7,15,651,1,1
7,12,651,2,1
7,12,801,2,1
7,16,651,1,3
7,15,651,2,1
7,17,219,2,1
7,15,219,2,1
7,14,219,1,1
7,15,801,2,1
7,13,651,2,1
7,12,651,1,1
7,13,219,2,1
7,14,651,2,1
7,12,651,1,1
7,16,651,2,1
7,14,651,2,1
7,12,651,2,1
7,12,170,2,1
7,17,651,1,3
7,15,651,2,1
7,14,651,2,1
7,15,370,2,1
7,12,370,2,1
7,16,643,1,1
7,17,206,1,5
7,13,643,1,1
7,12,370,1,1
7,17,643,2,4
7,16,370,1,3
7,14,370,1,1
7,13,462,2,1
7,13,679,2,1
7,15,679,2,3
7,14,679,1,1
7,14,679,2,1
7,12,679,1,1
7,13,172,1,3
7,15,172,2,3
7,14,679,2,1
7,13,172,1,1
7,17,679,1,3
7,14,679,1,1
7,17,462,2,3
7,14,679,1,1
7,12,679,2,1
7,13,462,1,1
7,15,462,2,1
7,17,370,2,4
7,13,462,2,1
7,15,370,1,1
7,14,643,1,1
7,17,172,2,3
7,13,643,1,1
7,14,172,1,3
7,12,172,2,1
7,12,643,2,1
7,16,643,2,1
7,14,679,1,1
7,13,679,2,1
7,16,206,1,1
7,13,206,1,1
7,12,206,1,1
7,14,206,1,1
7,15,206,1,1
7,12,172,1,1
7,12,370,1,1
7,15,643,1,3
7,13,643,1,1
7,12,643,2,1
7,16,643,1,4
7,13,643,2,1
7,13,202,1,1
7,13,202,1,1
7,12,665,2,1
7,17,665,1,1
7,15,665,1,1
7,13,665,2,1
7,15,665,2,1
7,17,665,2,1
7,17,665,2,5
7,16,478,2,1
7,16,478,2,1
7,15,478,1,1
7,14,478,2,1
7,13,478,1,1
7,16,478,2,4
7,15,478,2,1
7,16,478,1,1
7,16,478,2,1
7,12,679,2,1
7,15,679,1,3
7,16,679,2,3
7,16,679,2,3
7,13,679,1,1
7,15,478,2,1
7,12,679,1,1
7,17,679,2,1
7,17,679,2,1
7,14,94,1,1
7,13,525,2,1
7,17,679,2,1
7,15,679,1,1
7,13,94,1,1
7,14,525,1,1
7,12,380,1,1
7,12,380,2,1
7,14,94,1,1
7,16,498,2,3
7,15,94,2,1
7,12,679,2,1
7,12,498,1,1
7,15,380,2,1
7,15,94,1,1
7,12,94,2,1
7,14,525,1,1
7,12,525,1,1
7,15,94,2,1
7,14,94,2,1
7,17,498,1,3
7,15,498,2,6
7,14,94,1,6
7,12,679,1,1
7,15,525,1,1
7,13,525,2,1
7,13,679,1,1
7,15,380,1,1
7,16,380,2,4
7,14,380,1,4
7,14,380,2,3
7,15,94,2,1
7,12,94,2,1
7,12,380,1,1
7,16,505,2,1
7,14,505,1,1
7,13,583,2,1
7,12,679,1,1
7,16,650,2,3
7,15,583,2,1
7,13,650,1,6
7,13,583,2,1
7,16,525,1,3
7,13,525,2,1
7,13,650,1,3
7,14,380,1,1
7,16,583,2,4
7,13,583,2,1
7,14,380,1,1
7,13,650,2,1
7,16,498,1,1
7,14,498,1,1
7,16,498,2,1
7,13,498,1,3
7,15,650,1,1
7,14,650,2,1
7,16,583,1,1
7,12,583,1,1
7,13,498,1,1
7,12,525,1,1
7,13,498,2,1
7,14,650,1,1
7,12,650,2,1
7,17,650,2,3
7,15,650,2,1
7,12,650,1,1
7,15,583,2,2
7,16,650,2,1
7,15,650,1,1
7,13,650,1,1
7,15,666,2,1
7,17,666,1,1
7,17,505,1,1
7,13,650,2,1
7,17,666,1,3
7,14,666,2,1
7,17,666,1,3
7,16,702,1,1
7,14,702,2,1
7,12,702,2,1
7,14,650,2,1
7,13,650,1,1
7,14,666,2,1
7,15,505,1,1
7,13,505,1,1
7,17,650,1,4
7,14,583,1,1
7,16,650,2,3
7,17,583,2,5
7,14,650,1,3
7,12,650,2,1
7,17,505,2,3
7,12,666,1,1
7,16,702,1,1
7,15,702,2,3
7,12,583,1,1
7,16,650,2,3
7,14,650,2,3
7,12,650,1,3
7,15,702,1,1
7,16,702,1,4
7,17,505,1,1
7,15,702,1,4
7,14,505,1,1
7,17,702,2,1
7,15,702,2,1
7,12,702,2,1
7,17,702,2,3
7,12,702,1,1
7,15,702,1,1
7,13,702,1,1
7,16,702,1,3
7,13,702,2,3
7,13,666,1,1
7,16,666,1,3
7,17,666,1,3
8,15,336,2,1
8,14,336,1,1
8,12,336,2,1
8,15,336,1,1
8,14,336,1,1
8,14,200,2,1
8,12,200,2,1
8,14,200,2,1
8,12,200,2,1
8,14,479,1,6
8,12,479,1,6
8,15,209,1,6
8,17,479,2,1
8,12,479,2,1
8,13,479,2,1
8,17,479,2,1
8,15,479,1,1
8,13,479,1,1
8,14,213,2,1
8,16,213,1,1
8,16,213,2,1
8,12,336,1,1
8,13,266,1,4
8,14,266,1,1
8,17,266,2,1
8,12,266,1,1
8,13,266,1,1
8,17,212,2,3
8,15,212,2,1
8,15,212,1,3
8,14,266,2,1
8,14,212,2,1
8,15,214,1,1
8,14,214,2,1
8,15,214,2,1
8,17,214,1,1
8,12,214,2,1
8,12,214,1,1
8,15,214,2,1
8,15,214,2,1
8,17,226,1,4
8,17,252,2,1
8,15,252,2,1
8,15,252,1,1
8,12,252,2,1
8,12,252,2,1
8,13,252,2,1
8,17,252,1,1
8,13,252,2,1
8,14,252,2,1
8,14,252,1,1
8,17,252,1,1
8,13,252,2,1
8,17,248,2,1
8,15,248,1,1
8,13,248,1,1
8,13,248,1,1
8,14,248,2,1
8,16,248,2,1
8,13,248,2,1
8,16,248,1,1
8,14,248,1,1
8,17,226,2,1
8,15,226,1,1
8,13,226,2,1
8,14,226,2,1
8,12,226,2,1
8,16,248,1,1
8,14,248,2,1
8,12,248,2,1
8,17,241,2,1
8,16,241,1,1
8,15,241,1,1
8,13,230,1,1
8,15,293,2,1
8,12,293,1,1
8,14,293,1,3
8,17,293,1,1
8,14,293,1,1
8,13,293,2,1
8,14,293,1,1
8,13,293,2,1
8,17,293,2,5
8,15,293,2,1
8,13,293,1,1
8,12,266,2,1
8,13,266,1,3
8,14,230,1,1
8,13,230,1,1
8,12,230,2,1
8,15,241,1,1
8,12,241,1,1
8,16,241,2,1
8,12,230,2,1
8,14,241,1,1
8,17,230,2,5
8,16,230,1,7
8,15,230,1,1
8,12,230,1,1
8,14,230,2,1
8,13,230,1,1
8,17,230,1,4
8,15,230,1,1
8,13,241,2,1
8,12,241,1,1
8,14,230,2,7
8,14,241,1,1
8,17,87,2,1
8,13,87,1,1
8,14,241,2,1
8,14,87,2,1
8,16,87,1,6
8,16,241,1,1
8,16,248,1,1
8,14,289,2,3
8,15,289,2,3
8,14,87,1,1
8,17,289,1,3
8,12,289,1,1
8,14,289,1,1
8,13,87,2,1
8,14,289,2,3
8,15,289,2,3
8,13,289,1,3
8,15,266,2,1
8,13,266,2,1
8,17,266,2,5
8,14,266,2,1
8,13,266,1,1
8,16,266,1,1
8,17,266,1,4
8,17,87,1,4
8,15,87,2,1
8,13,349,2,1
8,17,349,2,3
8,17,349,1,3
8,12,349,2,1
8,14,349,2,1
8,17,349,2,4
8,12,349,1,1
8,16,349,2,3
8,13,293,2,1
8,13,293,2,3
8,13,293,1,1
8,12,293,2,1
8,15,293,2,3
8,14,293,1,4
8,16,293,2,2
8,12,293,1,1
8,16,293,2,3
8,13,293,1,1
8,13,293,2,3
8,15,230,1,1
8,14,230,1,6
8,17,230,2,5
8,15,230,2,1
5,16,384,2,1
5,13,384,2,1
5,14,384,2,1
5,16,400,2,5
5,13,400,2,1
5,14,450,2,1
5,15,450,1,3
5,16,150,1,1
5,13,358,2,1
5,16,390,1,1
5,15,431,1,1
5,12,354,2,1
5,13,423,2,1
5,15,423,2,1
5,15,390,2,1
5,16,431,2,1
5,15,423,2,1
5,16,390,1,7
5,14,150,1,1
5,12,151,1,1
5,15,431,1,3
5,15,151,2,1
5,15,352,1,1
5,13,352,1,1
5,14,354,2,6
5,15,151,2,1
5,13,354,1,1
5,12,354,2,1
5,14,151,1,1
5,14,151,2,1
5,15,185,2,3
5,12,352,2,1
5,17,185,1,4
5,12,185,2,1
5,17,435,1,1
5,13,151,1,1
5,14,185,1,1
5,12,185,2,1
5,15,151,1,1
5,12,151,2,1
5,15,151,1,1
5,16,185,1,3
5,12,411,2,1
5,16,151,1,3
5,13,151,2,1
5,13,185,2,1
5,12,185,2,1
5,17,185,2,7
5,16,411,2,1
5,14,411,1,1
5,13,398,2,1
5,12,409,2,1
5,12,582,2,1
5,16,388,1,1
5,17,423,2,5
5,14,443,2,1
5,14,443,2,1
5,12,443,2,1
5,13,191,1,3
5,16,191,1,4
5,12,191,2,1
5,13,202,2,1
5,15,202,1,3
5,14,120,2,1
5,12,120,1,1
5,17,120,2,1
5,12,120,1,1
5,13,120,2,1
5,15,120,1,1
5,17,120,2,1
5,15,120,2,1
5,14,202,2,1
5,13,202,2,1
5,13,120,2,1
5,14,202,2,1
5,12,202,2,1
5,16,202,2,1
5,17,202,2,1
5,14,202,2,1
5,14,202,1,1
5,12,202,2,1
5,15,132,1,1
5,15,202,2,1
5,12,202,2,1
5,12,420,1,1
5,14,420,2,1
5,12,202,2,1
5,16,202,2,1
5,13,420,1,1
5,17,443,1,1
5,14,132,1,1
5,15,582,2,1
5,12,582,1,1
5,15,388,1,1
5,14,388,1,1
5,13,132,2,1
5,16,120,1,1
5,15,120,2,1
5,13,150,1,3
5,15,481,2,1
5,12,100,2,1
5,13,100,1,1
5,16,659,1,4
5,14,100,1,1
5,13,100,1,1
5,15,659,1,1
5,17,100,1,1
5,15,100,2,1
5,16,177,1,2
5,15,659,1,3
5,17,659,1,6
5,17,177,1,1
5,17,659,2,6
5,13,659,1,6
5,14,177,2,1
5,13,100,2,1
5,16,177,1,3
5,14,177,2,1
5,15,659,2,1
5,15,659,1,1
5,13,659,1,1
5,15,100,1,2
5,12,100,2,1
5,12,659,2,1
5,14,177,1,1
5,12,177,1,1
5,12,177,1,1
5,12,502,1,1
5,15,659,1,1
5,14,659,2,1
5,16,502,1,1
5,16,659,1,1
5,16,659,1,1
5,15,659,1,1
5,13,659,2,1
5,14,502,1,1
5,15,502,2,1
30,16,908,2,1
30,13,908,2,1
30,13,908,1,1
30,12,908,1,1
30,16,908,2,5
30,14,952,1,1
30,12,952,2,1
30,16,169,1,1
30,13,980,2,1
30,16,1501,1,1
30,16,1501,2,4
30,16,952,1,1
30,12,952,2,1
30,17,908,2,3
30,13,908,2,1
30,13,691,1,1
30,15,691,1,1
30,16,1016,1,1
30,14,1016,2,1
30,12,939,2,1
30,13,1043,2,1
30,13,1043,2,1
30,14,589,1,1
30,12,953,2,1
6,14,48,2,3
6,17,48,2,1
6,14,48,1,1
6,13,48,1,1
6,12,115,1,1
6,17,48,1,3
6,15,48,1,1
6,13,48,1,1
6,16,115,2,3
6,13,111,1,1
6,15,48,1,1
6,15,48,1,4
6,14,48,2,1
6,12,111,2,1
6,16,115,2,1
6,12,39,1,1
6,14,39,1,1
6,13,39,2,1
6,13,39,1,1
6,13,128,1,1
6,13,39,2,1
6,12,48,2,1
6,13,195,1,1
6,13,39,2,3
6,12,195,2,1
6,15,39,2,1
6,14,39,1,3
6,17,39,2,3
6,16,39,1,3
6,14,39,2,1
6,14,39,1,1
6,13,48,1,1
6,13,39,2,1
6,16,39,1,4
6,14,39,2,1
6,12,39,2,1
6,16,104,2,1
6,14,39,2,1
6,16,104,2,1
6,17,104,2,1
6,12,39,1,1
6,14,104,1,1
6,13,52,1,1
6,15,109,1,3
6,15,109,2,1
6,16,141,1,1
6,14,141,2,1
6,13,52,2,1
6,13,141,1,1
6,13,52,1,1
6,13,141,2,1
6,15,109,2,1
6,13,109,1,1
6,14,43,2,1
6,17,52,1,1
6,17,38,2,1
6,13,38,2,1
6,12,126,2,1
6,13,43,1,1
6,16,106,2,1
6,17,111,1,4
6,13,109,2,1
6,17,43,1,1
6,16,106,1,1
6,15,106,1,1
6,12,43,2,1
6,17,43,1,3
6,13,106,2,4
6,16,106,2,5
6,15,43,1,1
6,12,43,1,1
6,15,43,2,3
6,14,106,1,1
6,15,43,1,1
6,13,43,1,1
6,15,43,2,7
6,15,43,2,1
6,12,113,2,1
6,17,113,1,1
6,12,113,2,1
6,17,128,1,7
6,14,109,2,1
6,12,109,2,1
6,17,38,1,1
6,15,111,2,1
6,16,129,1,1
6,12,129,2,1
6,16,106,1,3
6,12,106,2,1
6,12,121,1,1
6,15,106,1,1
6,15,121,1,1
6,17,163,1,1
6,15,134,1,1
6,14,106,1,1
6,15,106,2,1
6,16,123,1,3
6,16,123,1,4
6,12,109,2,1
6,16,106,1,3
6,15,106,2,3
6,12,106,1,1
6,14,122,1,1
6,17,106,1,1
6,17,163,2,5
6,12,43,1,1
6,14,118,2,1
6,17,46,1,3
6,13,46,2,1
6,17,46,2,1
6,15,46,2,1
6,12,118,2,4
6,15,46,2,1
6,12,46,1,1
6,14,46,2,1
6,12,46,1,1
6,16,118,2,1
6,14,126,2,1
6,17,46,1,1
6,15,46,1,1
6,16,113,1,1
6,13,118,2,1
6,17,122,1,1
6,13,122,1,1
6,13,41,2,1
6,12,41,1,1
6,14,41,1,1
6,17,41,1,1
6,16,41,2,1
6,12,41,2,1
6,16,46,2,3
6,17,41,2,1
6,16,41,2,1
6,14,41,1,3
6,13,41,1,7
6,14,83,2,3
6,12,41,1,1
6,13,83,1,3
6,16,118,1,1
6,12,118,1,1
6,17,118,1,3
6,13,118,1,1
6,12,118,1,1
6,16,123,2,5
6,13,83,1,1
6,17,41,1,3
6,16,41,2,1
6,17,35,2,7
6,13,41,2,1
6,17,41,2,1
6,12,41,1,1
6,16,35,1,4
6,16,41,1,1
6,17,35,1,3
6,12,41,1,1
6,15,41,2,1
6,13,41,1,6
6,12,41,2,1
6,12,41,1,1
6,13,41,2,1
6,16,41,1,1
6,13,41,1,1
6,13,41,2,4
6,12,41,1,4
6,17,41,2,3
6,14,41,2,3
6,14,35,2,3
6,17,35,2,3
6,14,41,2,4
6,13,35,1,1
6,15,83,2,1
6,13,83,2,1
6,16,41,2,1
6,14,48,1,1
6,16,43,1,3
6,17,29,2,1
6,13,29,2,1
6,17,29,2,1
6,12,29,1,1
6,17,29,2,1
6,17,48,2,3
6,16,48,2,1
6,16,35,1,1
9,15,86,2,1
9,13,86,2,1
9,12,86,2,1
9,12,86,1,1
9,17,86,2,1
9,15,86,2,1
9,12,86,1,1
9,16,107,1,1
9,12,107,2,1
9,12,107,1,1
9,12,107,1,1
9,15,107,2,1
9,15,107,1,1
9,14,107,1,1
10,16,107,1,4
10,14,107,1,1
10,13,107,2,1
10,14,257,1,1
10,14,107,2,1
10,12,107,1,1
10,15,257,2,4
10,12,257,1,1
10,17,107,1,3
10,15,107,2,3
10,14,107,2,1
10,12,257,1,1
10,15,244,1,3
10,14,244,2,1
10,14,244,2,3
10,16,244,1,1
10,17,257,1,3
10,17,244,2,3
10,16,257,1,1
10,17,244,1,4
10,13,257,2,1
10,13,257,2,1
10,12,257,2,1
10,17,244,2,1
10,13,244,2,1
10,13,244,2,1
10,16,244,1,3
10,14,84,1,1
10,16,103,2,1
10,12,84,2,1
10,14,103,1,1
10,13,84,2,1
10,17,103,2,1
10,15,103,1,1
10,14,84,2,1
10,13,84,1,1
10,15,84,2,3
10,12,84,2,1
10,12,84,2,1
10,17,103,2,1
10,14,84,1,1
10,12,103,1,1
10,15,103,2,1
10,16,103,1,3
10,12,103,2,1
10,15,103,2,1
10,17,124,2,1
10,17,253,1,7
10,15,253,1,1
10,17,124,2,7
10,15,124,2,1
10,13,253,2,1
10,16,124,2,1
10,14,124,2,1
10,15,253,2,5
10,12,124,1,1
10,12,124,1,1
10,13,124,2,1
10,17,275,1,1
10,14,224,2,1
10,17,275,1,1
10,15,224,2,4
10,15,275,2,1
10,13,224,2,1
10,13,275,2,1
10,16,224,1,1
10,15,275,1,1
10,14,224,1,1
10,13,224,2,1
10,15,224,1,1
10,17,224,1,4
10,16,283,2,1
10,15,283,2,1
10,13,283,1,1
10,13,283,1,1
10,14,91,1,1
10,12,283,2,1
10,12,91,1,1
10,13,283,1,1
10,17,91,1,7
10,14,91,2,1
10,14,91,2,1
10,16,91,1,3
10,14,91,1,1
10,13,91,1,1
10,17,283,2,3
10,15,283,2,1
10,15,91,1,1
10,14,91,1,1
10,14,91,1,1
10,13,91,1,1
10,15,283,1,3
10,12,283,1,1
10,14,91,1,1
10,17,283,2,1
10,16,283,2,1
10,15,283,2,1
10,13,283,1,1
10,16,91,2,1
10,14,91,1,1
10,13,91,2,1
10,14,243,2,1
10,13,243,1,1
10,16,243,2,1
10,13,243,2,1
10,13,243,2,1
10,15,243,2,1
10,13,243,1,1
10,13,124,2,1
10,15,243,2,1
10,17,243,1,1
10,14,243,2,1
10,16,243,2,1
10,12,243,2,1
10,16,243,1,1
10,12,243,2,1
10,16,243,1,1
10,17,116,2,4
10,13,116,1,1
10,13,116,2,1
10,14,116,1,1
10,16,116,1,3
10,15,116,1,3
10,16,116,2,1
10,15,116,2,1
10,16,101,1,3
10,16,101,1,1
10,16,116,2,3
10,12,101,2,1
10,13,116,1,1
10,17,101,2,1
10,13,312,2,1
10,14,101,2,1
10,17,312,1,1
10,15,312,2,1
10,13,312,1,1
10,17,109,1,1
10,17,312,2,1
10,13,312,2,1
10,17,312,2,1
10,17,109,1,3
10,14,109,1,1
10,13,109,2,1
10,17,312,2,3
10,14,109,1,1
10,12,109,2,1
10,17,109,1,1
10,15,109,2,1
10,14,109,2,1
10,12,109,1,1
10,17,109,1,1
11,15,272,1,4
11,15,272,1,1
11,14,248,1,1
11,16,190,1,1
11,14,190,2,1
11,12,190,1,1
11,15,248,2,1
11,17,160,2,1
11,12,160,1,1
11,17,137,2,1
11,17,160,1,3
11,14,160,2,1
11,17,206,1,1
11,15,206,1,1
11,14,137,2,1
11,16,194,2,1
11,13,194,2,1
11,12,137,1,1
11,12,234,1,1
11,15,137,2,1
11,17,137,1,1
11,16,137,1,1
11,16,137,2,1
11,16,137,2,1
11,16,464,2,1
11,13,865,2,1
11,12,865,2,1
11,15,865,2,1
11,14,865,2,1
11,15,993,2,1
11,12,993,2,1
11,15,637,1,1
11,13,637,1,1
11,17,637,2,1
11,16,637,2,1
11,12,464,2,1
11,12,637,2,1
11,14,464,1,1
11,16,464,1,1
11,15,637,2,1
11,13,897,1,1
11,14,897,2,1
11,17,206,1,1
11,16,897,1,1
11,14,897,2,1
11,17,590,1,1
11,17,590,1,1
11,15,590,2,1
11,13,590,1,1
11,12,590,2,1
11,15,590,1,1
11,12,590,2,1
11,16,590,2,3
11,14,711,1,1
11,13,711,1,1
11,14,711,2,1
11,15,711,2,1
11,14,923,2,1
11,17,124,1,1
11,16,124,2,1
11,16,1121,2,4
11,13,1121,1,1
11,17,569,1,1
11,14,124,1,1
11,15,950,2,1
11,14,950,2,1
11,16,569,1,3
11,16,569,1,1
11,15,804,1,1
11,13,804,2,1
11,12,804,2,1
11,17,569,2,3
11,14,804,1,1
11,17,804,1,1
11,17,366,1,1
11,16,804,1,1
11,12,804,2,1
11,16,447,2,1
11,15,447,1,1
11,17,529,2,1
11,16,447,1,1
11,14,692,1,1
11,17,529,1,1
11,12,692,2,1
11,17,692,1,1
11,13,692,2,1
11,12,603,1,1
11,16,603,1,1
11,13,603,2,1
11,14,603,1,1
11,16,603,2,4
11,13,603,1,1
11,12,603,2,1
11,13,603,1,1
11,13,366,1,1
11,14,366,1,1
11,12,366,2,1
11,14,366,2,1
11,15,891,1,1
11,13,891,1,1
11,17,891,2,3
11,15,891,1,3
11,15,891,1,1
11,15,891,2,1
11,14,603,1,1
11,16,603,1,7
11,17,692,2,1
11,17,692,2,4
11,16,692,1,1
11,14,692,1,1
11,15,533,2,4
11,16,831,2,2
11,15,533,2,1
11,14,533,1,1
11,13,831,2,1
11,16,625,2,1
11,13,625,2,1
11,14,533,1,1
11,13,533,1,1
11,13,625,2,1
11,12,533,2,1
11,14,533,1,1
11,17,831,1,3
11,13,533,2,3
11,16,533,2,4
11,17,625,2,1
11,14,625,2,1
11,12,831,2,1
11,12,831,2,1
11,15,831,1,1
11,12,831,1,1
11,17,96,2,4
11,15,831,2,1
11,12,96,1,1
11,14,96,1,1
11,16,533,1,4
11,14,533,2,3
11,15,831,2,4
11,14,831,2,1
11,16,96,1,1
11,14,96,2,1
11,13,692,2,1
11,12,692,2,1
11,14,831,2,1
11,13,831,1,1
11,16,96,2,4
11,13,96,2,4
11,12,711,2,1
11,17,831,2,3
11,16,831,1,1
11,13,831,1,1
11,16,533,1,3
11,16,96,1,3
11,12,96,2,1
11,15,96,1,7
11,12,533,2,1
11,12,96,1,7
11,16,849,2,1
11,15,831,1,1
11,12,831,2,1
11,16,366,2,1
11,13,692,2,1
11,16,533,1,4
11,17,96,2,1
11,13,533,1,1
11,12,625,2,1
11,14,96,1,3
11,13,96,1,1
11,14,533,1,1
11,14,590,1,3
11,15,625,2,1
11,15,96,2,3
11,12,625,1,1
11,15,625,1,1
11,14,625,1,1
11,13,625,1,1
11,15,96,1,3
11,13,96,1,3
11,12,670,2,1
11,12,670,1,1
11,14,670,2,1
11,17,670,2,1
11,14,670,2,1
11,16,670,2,1
11,15,670,2,1
11,15,96,1,3
11,14,96,2,1
11,12,96,2,1
11,17,670,2,3
11,16,881,1,1
11,16,670,2,4
11,15,590,2,1
11,12,590,1,1
11,14,670,2,1
11,16,670,2,4
11,12,890,1,1
11,12,670,1,1
11,17,957,1,4
11,16,600,1,1
11,14,600,2,1
11,16,600,1,1
11,13,600,2,1
11,16,670,2,1
11,17,559,2,5
11,15,600,1,3
11,17,559,2,4
11,14,600,2,1
11,15,559,1,7
11,12,600,1,1
11,14,559,2,1
11,12,559,1,1
11,14,670,2,1
11,17,600,2,1
11,15,600,1,1
11,13,600,2,1
11,17,533,2,4
11,15,600,1,3
11,13,600,1,1
11,13,600,1,1
11,13,559,2,1
11,16,559,1,1
11,12,559,2,1
11,17,957,2,1
11,13,957,2,1
11,16,957,1,3
11,17,559,2,4
11,17,957,1,3
11,13,446,1,1
11,12,446,1,1
11,17,627,2,3
11,14,627,1,1
11,14,446,1,1
11,16,627,2,3
11,17,627,1,3
11,17,627,1,3
11,12,627,1,1
11,16,559,1,3
11,13,559,2,1
11,17,446,1,4
11,16,627,1,3
11,13,627,1,1
11,15,446,2,4
11,17,559,1,1
11,17,559,1,1
11,16,559,2,1
11,13,559,2,1
11,14,559,2,1
11,13,559,1,1
11,16,714,1,3
11,12,714,2,1
11,15,714,2,3
11,12,714,2,1
11,15,714,2,1
11,17,446,2,3
11,15,446,1,3
11,16,446,2,3
11,14,627,1,1
11,16,627,2,3
11,12,627,1,1
11,17,627,1,1
11,15,627,2,1
11,13,627,1,1
11,12,627,2,1
11,15,714,2,1
11,17,574,2,3
11,17,574,2,3
11,16,574,2,3
11,15,574,1,3
11,13,574,1,1
11,12,96,1,3
11,16,574,1,2
11,17,714,2,1
11,15,714,1,1
11,15,574,1,3
11,16,714,2,3
11,13,714,1,1
11,17,574,1,4
11,16,574,1,1
11,12,574,1,1
11,14,574,2,1
11,14,574,2,4
11,13,574,1,1
11,14,574,1,1
11,13,574,1,1
11,16,574,2,5
11,13,574,2,1
11,12,574,1,1
11,12,574,1,1
11,15,574,1,7
11,17,574,2,2
11,14,574,1,1
11,16,574,2,4
11,13,574,1,1
11,16,574,1,3
11,14,574,1,1
11,12,574,1,1
11,17,552,2,3
11,17,552,1,3
11,14,552,1,3
11,14,552,2,1
11,16,552,2,4
11,13,552,2,1
12,16,416,2,1
12,15,416,1,4
12,14,416,1,4
12,15,817,2,4
12,17,416,2,1
12,14,416,2,1
12,13,817,2,1
12,15,228,1,3
12,12,228,1,1
12,13,416,2,1
12,15,817,1,1
12,17,228,1,3
12,12,286,1,1
12,15,817,1,5
12,17,324,1,3
12,13,269,2,1
12,16,324,2,7
12,17,374,1,1
12,15,374,1,1
12,14,374,2,1
12,13,817,2,1
12,12,324,1,1
12,16,374,2,3
12,12,374,1,1
12,13,416,2,1
12,12,286,2,1
12,12,328,1,1
12,15,286,1,1
12,13,286,1,1
12,12,374,1,3
12,17,817,2,5
12,16,374,1,3
12,14,374,2,3
12,13,286,1,1
12,14,228,2,1
12,13,228,2,1
12,16,328,2,1
12,13,328,2,1
12,15,416,1,1
12,12,416,1,1
12,13,817,2,3
12,12,286,2,1
12,17,228,1,4
12,12,374,1,1
12,14,228,1,1
12,12,328,1,1
12,17,374,2,3
12,14,286,2,1
12,13,209,1,1
12,14,374,1,1
12,12,374,2,1
12,15,228,1,3
12,17,286,2,1
12,15,286,1,1
12,15,374,2,1
12,13,374,1,1
12,15,228,1,1
12,14,228,1,1
12,16,293,2,1
12,14,293,2,1
12,12,293,2,1
12,15,374,1,1
12,13,374,2,1
12,17,286,2,1
12,15,286,1,1
12,17,293,2,1
12,17,374,2,3
12,14,293,1,1
12,15,374,2,1
12,12,374,2,1
12,13,416,2,1
12,12,275,2,1
12,13,416,1,1
12,17,275,2,1
12,16,275,2,1
12,14,275,2,1
12,13,275,2,1
12,13,374,1,4
12,17,416,1,3
12,17,214,2,1
12,14,214,1,3
12,12,214,1,1
12,12,136,2,1
12,15,260,1,1
12,15,332,2,1
12,13,332,2,1
12,16,260,1,1
12,17,136,2,1
12,12,416,1,1
12,15,177,2,1
12,12,177,1,1
12,16,177,1,1
12,13,177,1,1
12,16,205,2,5
12,15,394,2,1
12,13,394,2,1
12,17,351,2,1
12,15,351,2,1
12,12,351,1,1
12,17,394,2,1
12,12,394,1,1
12,14,569,2,1
12,15,307,1,1
12,13,307,2,1
12,12,569,1,1
12,16,351,2,1
12,13,307,2,2
12,12,307,2,1
12,14,569,2,1
12,13,307,1,1
12,15,569,2,1
12,17,156,2,1
12,15,351,1,1
12,14,351,2,1
12,16,569,2,6
12,13,307,2,1
12,12,324,2,1
12,12,324,2,1
12,16,307,2,2
12,13,307,2,1
12,15,569,2,1
12,13,569,1,1
12,14,137,2,1
12,16,569,1,1
12,14,569,1,1
12,16,307,1,4
12,14,307,1,1
12,12,307,1,1
12,16,179,2,3
12,16,324,2,2
12,15,324,1,2
12,14,324,2,2
12,17,394,1,1
12,16,394,1,1
12,15,408,2,1
12,14,569,1,1
12,13,307,2,2
12,16,324,2,2
12,12,569,2,1
12,15,324,2,4
